library,scheme,N,category,scenario,operation,metric,mean,std,ci_low,ci_high,median,iqr_low,iqr_high,flag
SEAL,BGV,2048,5,standard,decrypt,peak_memory_mb,36.3671875,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,2048,5,standard,encrypt,latency_ms,0.27643375,0.0038468966775804876,0.2756704422401343,0.27719705775986564,0.27594300000000005,0.27496825,0.27681625,
SEAL,BGV,2048,5,standard,encrypt,energy_pkg_j_per_op,0.006514682676190477,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,2048,5,standard,encrypt,peak_memory_mb,20.640625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,2048,5,standard,keygen,latency_ms,10.3654735,0.5209845218786459,10.262098868017425,10.468848131982575,10.5151,10.311525,10.6233,HIGH_VARIANCE
SEAL,BGV,2048,5,standard,keygen,energy_pkg_j_per_op,0.0004253700857142857,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,2048,5,standard,keygen,peak_memory_mb,4.62890625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,2048,5,standard,multiply,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,2048,5,standard,relinearize,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,4096,1,standard,add,latency_ms,0.01990361,0.0010995535624364402,0.01968543471822364,0.02012178528177636,0.0194475,0.019182025,0.020645,HIGH_VARIANCE
SEAL,BGV,4096,1,standard,add,energy_pkg_j_per_op,0.06240350994285714,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,standard,add,peak_memory_mb,259.19921875,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,standard,decrypt,latency_ms,0.17592507,0.0032130022753358153,0.1752875406419793,0.17656259935802068,0.1752155,0.17469275,0.17594675,
SEAL,BGV,4096,1,standard,decrypt,energy_pkg_j_per_op,0.03272787160952381,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,standard,decrypt,peak_memory_mb,134.15625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,standard,encrypt,latency_ms,1.2933728,0.011321344824996036,1.2911263995683488,1.2956192004316511,1.2889599999999999,1.28512,1.3000775,
SEAL,BGV,4096,1,standard,encrypt,energy_pkg_j_per_op,0.028144386142857143,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,standard,encrypt,peak_memory_mb,40.13671875,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,standard,keygen,latency_ms,41.63836,0.9028775172254049,41.45920951251151,41.81751048748849,41.88695,41.033325000000005,42.2808,
SEAL,BGV,4096,1,standard,keygen,energy_pkg_j_per_op,0.0010979995428571428,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,standard,keygen,peak_memory_mb,8.1015625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,standard,multiply,latency_ms,0.16181436,0.010070903406579098,0.15981607427428762,0.16381264572571236,0.1583905,0.15768,0.1603785,HIGH_VARIANCE
SEAL,BGV,4096,1,standard,multiply,energy_pkg_j_per_op,0.07141354247619047,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,standard,multiply,peak_memory_mb,259.4375,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,standard,relinearize,latency_ms,0.73337164,0.024805491668979232,0.7284496922937975,0.7382935877062025,0.726566,0.723889,0.7331697500000001,
SEAL,BGV,4096,1,standard,relinearize,energy_pkg_j_per_op,0.08493618982857143,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,standard,relinearize,peak_memory_mb,196.87109375,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,standard,add,latency_ms,0.0111322695,0.0007284161709099969,0.010987735928587072,0.011276803071412928,0.01098375,0.010644775,0.01146355,HIGH_VARIANCE
SEAL,BGV,4096,3,standard,add,energy_pkg_j_per_op,0.0512520049047619,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,standard,add,peak_memory_mb,132.14453125,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,standard,decrypt,latency_ms,0.100645913,0.0012553705656506446,0.10039682024431133,0.10089500575568867,0.10031300000000001,0.09988440000000001,0.10107150000000001,
SEAL,BGV,4096,3,standard,decrypt,energy_pkg_j_per_op,0.023788356752380953,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,standard,decrypt,peak_memory_mb,69.546875,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,standard,encrypt,latency_ms,0.93929166,0.008565093340042266,0.9375921596602768,0.9409911603397232,0.9368245,0.93530925,0.9400835,
SEAL,BGV,4096,3,standard,encrypt,energy_pkg_j_per_op,0.020816771895238097,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,standard,encrypt,peak_memory_mb,38.07421875,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,standard,keygen,latency_ms,24.846594,0.7609731349297743,24.69560042059705,24.99758757940295,25.0409,24.57775,25.310025,
SEAL,BGV,4096,3,standard,keygen,energy_pkg_j_per_op,0.0008436494095238096,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,standard,keygen,peak_memory_mb,6.1640625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,standard,multiply,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,4096,3,standard,relinearize,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,4096,5,standard,add,latency_ms,0.01115729,0.001129735875496498,0.010933125892502452,0.011381454107497548,0.01078415,0.0105162,0.011437975,HIGH_VARIANCE
SEAL,BGV,4096,5,standard,add,energy_pkg_j_per_op,0.05093973104761905,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,standard,add,peak_memory_mb,132.08203125,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,standard,decrypt,latency_ms,0.10088180100000001,0.001883795149465701,0.10050801517311139,0.10125558682688862,0.1003345,0.09999465000000002,0.10138124999999999,
SEAL,BGV,4096,5,standard,decrypt,energy_pkg_j_per_op,0.02371881021904762,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,standard,decrypt,peak_memory_mb,69.42578125,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,standard,encrypt,latency_ms,1.0219876,0.022831202941977855,1.017457394009742,1.0265178059902582,1.017705,1.0077125,1.028625,
SEAL,BGV,4096,5,standard,encrypt,energy_pkg_j_per_op,0.024215240866666668,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,standard,encrypt,peak_memory_mb,38.1171875,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,standard,keygen,latency_ms,22.449729,0.7517918364229031,22.30055718941054,22.598900810589463,22.6251,22.3411,22.928350000000002,
SEAL,BGV,4096,5,standard,keygen,energy_pkg_j_per_op,0.0006202288285714286,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,standard,keygen,peak_memory_mb,6.08203125,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,standard,multiply,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,4096,5,standard,relinearize,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,8192,1,standard,add,latency_ms,0.057699738,0.001581160341589094,0.057386001484704276,0.058013474515295725,0.05770665,0.057240125,0.05807422499999999,
SEAL,BGV,8192,1,standard,add,energy_pkg_j_per_op,0.15161644886666667,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,standard,add,peak_memory_mb,767.8359375,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,standard,decrypt,latency_ms,0.52700823,0.010066871836013774,0.5250107442253533,0.5290057157746466,0.5237485,0.5223234999999999,0.526719,
SEAL,BGV,8192,1,standard,decrypt,energy_pkg_j_per_op,0.08682101769523809,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,standard,decrypt,peak_memory_mb,392.62109375,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,standard,encrypt,latency_ms,3.4213682,0.10381506999633255,3.4007690378283146,3.441967362171685,3.391235,3.3777225,3.41987,
SEAL,BGV,8192,1,standard,encrypt,energy_pkg_j_per_op,0.07389046327619048,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,standard,encrypt,peak_memory_mb,79.75,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,standard,keygen,latency_ms,66.481094,1.270054289448075,66.22908767494421,66.73310032505579,66.5376,65.450325,67.2017,
SEAL,BGV,8192,1,standard,keygen,energy_pkg_j_per_op,0.0017285715523809523,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,standard,keygen,peak_memory_mb,16.37890625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,standard,multiply,latency_ms,0.4454177,0.006886450208543404,0.44405127887599527,0.4467841211240048,0.4443995,0.443299,0.4452385,
SEAL,BGV,8192,1,standard,multiply,energy_pkg_j_per_op,0.16069803807619049,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,standard,multiply,peak_memory_mb,768.84375,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,standard,relinearize,latency_ms,2.4190173,0.03678544554232658,2.411718269538326,2.4263163304616744,2.43152,2.3799725,2.442665,
SEAL,BGV,8192,1,standard,relinearize,energy_pkg_j_per_op,0.22091674729523808,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,standard,relinearize,peak_memory_mb,581.33203125,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,standard,add,latency_ms,0.038218244,0.002237890499723236,0.03777419797346549,0.038662290026534506,0.038347149999999997,0.036930125,0.038911825000000004,HIGH_VARIANCE
SEAL,BGV,8192,3,standard,add,energy_pkg_j_per_op,0.12061141964761905,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,standard,add,peak_memory_mb,513.44140625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,standard,decrypt,latency_ms,0.39309297,0.015743332174243983,0.3899691513425409,0.3962167886574591,0.388863,0.38563525000000004,0.39411025,
SEAL,BGV,8192,3,standard,decrypt,energy_pkg_j_per_op,0.07844181031428572,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,standard,decrypt,peak_memory_mb,263.3203125,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,standard,encrypt,latency_ms,2.6152176,0.022732936418822403,2.6107068922198433,2.6197283077801563,2.609025,2.6058425,2.615625,
SEAL,BGV,8192,3,standard,encrypt,energy_pkg_j_per_op,0.05690951494285715,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,standard,encrypt,peak_memory_mb,75.3984375,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,standard,keygen,latency_ms,45.213267,0.9194781588801203,45.03082258505366,45.39571141494634,45.36905,44.72259999999999,45.69425,
SEAL,BGV,8192,3,standard,keygen,energy_pkg_j_per_op,0.001265164,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,standard,keygen,peak_memory_mb,12.15234375,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,standard,multiply,latency_ms,0.30561687,0.005401178067633288,0.3045451590919665,0.30668858090803347,0.304605,0.30377849999999995,0.30575825,
SEAL,BGV,8192,3,standard,multiply,energy_pkg_j_per_op,0.13915507476190475,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,standard,multiply,peak_memory_mb,514.0390625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,standard,relinearize,latency_ms,1.6099548,0.054812444017317045,1.5990788219422958,1.620830778057704,1.5931250000000001,1.587215,1.6057525000000001,
SEAL,BGV,8192,3,standard,relinearize,energy_pkg_j_per_op,0.17880459115238093,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,standard,relinearize,peak_memory_mb,388.875,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,5,standard,add,latency_ms,0.022140261,0.002221861408859879,0.021699395492846454,0.02258112650715355,0.0216601,0.020743200000000003,0.022666075,HIGH_VARIANCE
SEAL,BGV,8192,5,standard,add,energy_pkg_j_per_op,0.10415602006666666,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,5,standard,add,peak_memory_mb,259.3203125,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,5,standard,decrypt,latency_ms,0.21388327,0.004848114180604849,0.21292129896596174,0.21484524103403824,0.21271849999999998,0.211981,0.21347824999999998,
SEAL,BGV,8192,5,standard,decrypt,energy_pkg_j_per_op,0.048867168600000004,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,5,standard,decrypt,peak_memory_mb,134.44921875,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,5,standard,encrypt,latency_ms,2.1015389,0.09649568048002476,2.082392063503667,2.120685736496333,2.06954,2.0549850000000003,2.0960799999999997,
SEAL,BGV,8192,5,standard,encrypt,energy_pkg_j_per_op,0.04851606778095238,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,5,standard,encrypt,peak_memory_mb,71.53515625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,5,standard,keygen,latency_ms,26.161731,0.758324199970973,26.011263026761938,26.31219897323806,26.281950000000002,25.846175,26.648325,
SEAL,BGV,8192,5,standard,keygen,energy_pkg_j_per_op,0.0007769154190476191,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,5,standard,keygen,peak_memory_mb,8.20703125,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,5,standard,multiply,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,8192,5,standard,relinearize,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,16384,1,standard,add,latency_ms,0.35232759,0.19377120655942892,0.3138791787215428,0.39077600127845724,0.28761349999999997,0.2867095,0.32526174999999996,HIGH_VARIANCE
SEAL,CKKS,16384,1,standard,add,energy_pkg_j_per_op,0.5578058087238096,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,16384,1,standard,add,peak_memory_mb,4024.0625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,16384,1,standard,decrypt,latency_ms,0.70898302,0.007448014543894277,0.7075051723286343,0.7104608676713657,0.707273,0.70661675,0.70870075,
SEAL,CKKS,16384,1,standard,decrypt,energy_pkg_j_per_op,0.2854180963809524,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,16384,1,standard,decrypt,peak_memory_mb,2089.31640625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,16384,1,standard,encrypt,latency_ms,11.25293,0.06599895392498217,11.239834375683508,11.266025624316491,11.234950000000001,11.2157,11.2589,
SEAL,CKKS,16384,1,standard,encrypt,energy_pkg_j_per_op,0.25599663074285717,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,16384,1,standard,encrypt,peak_memory_mb,1090.33984375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,16384,1,standard,keygen,latency_ms,266.09874,1.811023097309886,265.73939372706036,266.4580862729397,266.05150000000003,264.749,267.19350000000003,
SEAL,CKKS,16384,1,standard,keygen,energy_pkg_j_per_op,0.005219544123809524,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,16384,1,standard,keygen,peak_memory_mb,87.609375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,16384,1,standard,multiply,latency_ms,2.2849221,0.13799973168832796,2.2575399593069645,2.312304240693036,2.2275799999999997,2.2262575,2.26243,HIGH_VARIANCE
SEAL,CKKS,16384,1,standard,multiply,energy_pkg_j_per_op,0.5973780157428572,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,16384,1,standard,multiply,peak_memory_mb,4049.50390625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,16384,1,standard,relinearize,latency_ms,17.958671,1.4938315022214832,17.66226242104783,18.255079578952166,17.4018,17.1991,17.959775,HIGH_VARIANCE
SEAL,CKKS,16384,1,standard,relinearize,energy_pkg_j_per_op,0.40771705998095237,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,16384,1,standard,relinearize,peak_memory_mb,3095.99609375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,1,standard,add,latency_ms,0.0054197087,0.00043292304514484423,0.005333807375509119,0.005505610024490882,0.005293015,0.0052324599999999995,0.0053811825,HIGH_VARIANCE
SEAL,CKKS,2048,1,standard,add,energy_pkg_j_per_op,0.021416089714285717,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,1,standard,add,peak_memory_mb,68.53515625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,1,standard,decrypt,latency_ms,0.01290197,0.0005099164909843353,0.012800791505469542,0.013003148494530459,0.012770400000000001,0.0125696,0.012949800000000001,
SEAL,CKKS,2048,1,standard,decrypt,energy_pkg_j_per_op,0.01103363917142857,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,1,standard,decrypt,peak_memory_mb,37.0078125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,1,standard,encrypt,latency_ms,0.47676424,0.017601180063813563,0.47327178401494563,0.4802566959850544,0.47227149999999996,0.46706575,0.47934499999999997,
SEAL,CKKS,2048,1,standard,encrypt,energy_pkg_j_per_op,0.011882784219047619,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,1,standard,encrypt,peak_memory_mb,21.3125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,1,standard,keygen,latency_ms,20.607976,0.6890672036422527,20.47125011737508,20.74470188262492,20.758699999999997,20.543049999999997,20.999699999999997,
SEAL,CKKS,2048,1,standard,keygen,energy_pkg_j_per_op,0.0006599548571428572,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,1,standard,keygen,peak_memory_mb,5.140625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,1,standard,multiply,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,2048,1,standard,relinearize,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,2048,3,standard,add,latency_ms,0.0057340121,0.0006396652203677097,0.005607088642640612,0.005860935557359387,0.005532945,0.00533799,0.005850795000000001,HIGH_VARIANCE
SEAL,CKKS,2048,3,standard,add,energy_pkg_j_per_op,0.021707671685714285,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,3,standard,add,peak_memory_mb,68.37109375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,3,standard,decrypt,latency_ms,0.012876400999999999,0.0005391722761161994,0.012769417522990479,0.01298338447700952,0.012725150000000001,0.01252525,0.01292975,
SEAL,CKKS,2048,3,standard,decrypt,energy_pkg_j_per_op,0.011101815542857144,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,3,standard,decrypt,peak_memory_mb,37.16796875,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,3,standard,encrypt,latency_ms,0.47906864,0.025877692151762954,0.4739339444564537,0.4842033355435463,0.4723255,0.4683565,0.47932625,HIGH_VARIANCE
SEAL,CKKS,2048,3,standard,encrypt,energy_pkg_j_per_op,0.011805599219047619,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,3,standard,encrypt,peak_memory_mb,21.2890625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,3,standard,keygen,latency_ms,20.613427,0.7219425264422774,20.470177940096214,20.75667605990379,20.83465,20.403225,21.059199999999997,
SEAL,CKKS,2048,3,standard,keygen,energy_pkg_j_per_op,0.0006622515428571428,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,3,standard,keygen,peak_memory_mb,5.0390625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,3,standard,multiply,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,2048,3,standard,relinearize,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,2048,5,standard,add,latency_ms,0.0060767376,0.0006207653965743264,0.005953564277715895,0.0061999109222841044,0.0059980499999999996,0.00566109,0.0062335725,HIGH_VARIANCE
SEAL,CKKS,2048,5,standard,add,energy_pkg_j_per_op,0.0167543602,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,5,standard,add,peak_memory_mb,67.953125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,5,standard,decrypt,latency_ms,0.014560356,0.0017168796785359472,0.014219689823801474,0.014901022176198526,0.01405255,0.01369995,0.0147328,HIGH_VARIANCE
SEAL,CKKS,2048,5,standard,decrypt,energy_pkg_j_per_op,0.009023447952380952,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,5,standard,decrypt,peak_memory_mb,36.3984375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,5,standard,encrypt,latency_ms,0.26938999,0.002767000511055578,0.2688409570680915,0.2699390229319085,0.268627,0.2679375,0.26979975,
SEAL,CKKS,2048,5,standard,encrypt,energy_pkg_j_per_op,0.006874316942857142,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,5,standard,encrypt,peak_memory_mb,20.66796875,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,5,standard,keygen,latency_ms,9.0582259,0.3701766388682952,8.984774823807625,9.131676976192376,9.092915000000001,9.032755,9.202835,
SEAL,CKKS,2048,5,standard,keygen,energy_pkg_j_per_op,0.0003754421238095238,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,5,standard,keygen,peak_memory_mb,4.609375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,5,standard,multiply,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,2048,5,standard,relinearize,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,4096,1,standard,add,latency_ms,0.020612006,0.001181754388060823,0.020377520291059808,0.02084649170894019,0.0202016,0.019714549999999997,0.02152345,HIGH_VARIANCE
SEAL,CKKS,4096,1,standard,add,energy_pkg_j_per_op,0.05762455742857143,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,standard,add,peak_memory_mb,259.05078125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,standard,decrypt,latency_ms,0.050914803,0.001868197853464102,0.05054411201502392,0.05128549398497608,0.0506604,0.04994775,0.051376649999999996,
SEAL,CKKS,4096,1,standard,decrypt,energy_pkg_j_per_op,0.03074422422857143,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,standard,decrypt,peak_memory_mb,133.78125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,standard,encrypt,latency_ms,1.2424278,0.07065999381845603,1.2284073242466427,1.2564482757533573,1.219775,1.2075425,1.2475275,HIGH_VARIANCE
SEAL,CKKS,4096,1,standard,encrypt,energy_pkg_j_per_op,0.03104312262857143,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,standard,encrypt,peak_memory_mb,71.07421875,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,standard,keygen,latency_ms,40.229688,0.9199573357784183,40.047148505961225,40.41222749403878,40.39149999999999,39.7396,40.8531,
SEAL,CKKS,4096,1,standard,keygen,energy_pkg_j_per_op,0.0011355579047619049,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,standard,keygen,peak_memory_mb,8.0546875,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,standard,multiply,latency_ms,0.15981624,0.005622521511193923,0.15870060975068298,0.16093187024931702,0.15890300000000002,0.15851325,0.15936150000000002,
SEAL,CKKS,4096,1,standard,multiply,energy_pkg_j_per_op,0.0603584244,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,standard,multiply,peak_memory_mb,259.12109375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,standard,relinearize,latency_ms,0.62272867,0.028148182933282844,0.6171434598267425,0.6283138801732575,0.6114525,0.60820375,0.62262975,
SEAL,CKKS,4096,1,standard,relinearize,energy_pkg_j_per_op,0.08241930280952381,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,standard,relinearize,peak_memory_mb,196.5859375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,3,standard,add,latency_ms,0.010425960599999999,0.0005504370385628665,0.010316741949730252,0.010535179250269746,0.0103943,0.010057125,0.0105859,HIGH_VARIANCE
SEAL,CKKS,4096,3,standard,add,energy_pkg_j_per_op,0.047128499895238096,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,3,standard,add,peak_memory_mb,132.0859375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,3,standard,decrypt,latency_ms,0.025340352,0.0014663646727299123,0.025049393435916185,0.025631310564083815,0.02494845,0.02469935,0.02587245,HIGH_VARIANCE
SEAL,CKKS,4096,3,standard,decrypt,energy_pkg_j_per_op,0.022027717828571425,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,3,standard,decrypt,peak_memory_mb,69.43359375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,3,standard,encrypt,latency_ms,0.89445496,0.008065991566942021,0.8928544922801521,0.8960554277198479,0.892849,0.89031425,0.895685,
SEAL,CKKS,4096,3,standard,encrypt,energy_pkg_j_per_op,0.022495862771428572,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,3,standard,encrypt,peak_memory_mb,38.08203125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,3,standard,keygen,latency_ms,23.151798,0.8142179693498058,22.990239490292986,23.313356509707013,23.34585,22.870175,23.699375,
SEAL,CKKS,4096,3,standard,keygen,energy_pkg_j_per_op,0.0008202025142857143,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,3,standard,keygen,peak_memory_mb,5.9296875,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,3,standard,multiply,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,4096,3,standard,relinearize,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,4096,5,standard,add,latency_ms,0.0109088576,0.0010787494925528682,0.010694810297036136,0.011122904902963865,0.0105835,0.010399125,0.011145525,HIGH_VARIANCE
SEAL,CKKS,4096,5,standard,add,energy_pkg_j_per_op,0.047902349895238096,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,5,standard,add,peak_memory_mb,132.046875,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,5,standard,decrypt,latency_ms,0.025068833,0.0007528099795191587,0.024919459167731466,0.025218206832268532,0.02472995,0.024531175,0.025755,
SEAL,CKKS,4096,5,standard,decrypt,energy_pkg_j_per_op,0.021985589914285716,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,5,standard,decrypt,peak_memory_mb,69.46875,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,5,standard,encrypt,latency_ms,0.86493053,0.00999095862829099,0.8629481070527146,0.8669129529472853,0.8629534999999999,0.86165775,0.8652519999999999,
SEAL,CKKS,4096,5,standard,encrypt,energy_pkg_j_per_op,0.020318778819047617,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,5,standard,encrypt,peak_memory_mb,38.03515625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,5,standard,keygen,latency_ms,20.76313,0.7523142564813262,20.61385452993696,20.91240547006304,21.023600000000002,20.598725,21.229475,
SEAL,CKKS,4096,5,standard,keygen,energy_pkg_j_per_op,0.0006324500571428572,,,,,,,n=1_invocation_not_repeated
