library,scheme,N,category,scenario,operation,batch_size,metric,mean,std,ci_low,ci_high,median,iqr_low,iqr_high,flag
SEAL,CKKS,2048,3,edge_batch,decrypt,1,throughput_items_per_sec,93676.02521383895,,,,,,,HIGH_VARIANCE
SEAL,CKKS,2048,3,edge_batch,decrypt,1,energy_pkg_j_per_op,0.11410513333333334,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,3,edge_batch,decrypt,1,peak_memory_mb,5.69921875,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,3,edge_batch,decrypt,10,latency_ms,0.1075228,0.004812674784286836,0.10572571770132633,0.10931988229867368,0.105433,0.1051395,0.107639,reduced_reps_at_batch_size
SEAL,CKKS,2048,3,edge_batch,decrypt,10,throughput_items_per_sec,93003.53041401452,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,2048,3,edge_batch,decrypt,10,energy_pkg_j_per_op,0.040551003030303026,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,3,edge_batch,decrypt,10,peak_memory_mb,5.80078125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,3,edge_batch,decrypt,100,latency_ms,1.110805,0.023125101441218942,1.094262298982752,1.1273477010172481,1.112185,1.0950099999999998,1.1248675000000001,reduced_reps_at_batch_size
SEAL,CKKS,2048,3,edge_batch,decrypt,100,throughput_items_per_sec,90024.80183290495,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,2048,3,edge_batch,decrypt,100,energy_pkg_j_per_op,0.018149009166666667,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,3,edge_batch,decrypt,100,peak_memory_mb,8.6015625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,3,edge_batch,encrypt,1,latency_ms,0.40393106,0.0585783405155175,0.3923078463753309,0.4155542736246691,0.3928815,0.38737350000000004,0.403486,HIGH_VARIANCE
SEAL,CKKS,2048,3,edge_batch,encrypt,1,throughput_items_per_sec,2475.6699819023574,,,,,,,HIGH_VARIANCE
SEAL,CKKS,2048,3,edge_batch,encrypt,1,energy_pkg_j_per_op,0.10699418095238096,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,3,edge_batch,encrypt,1,peak_memory_mb,5.51171875,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,3,edge_batch,encrypt,10,latency_ms,4.006127,0.04759453874422843,3.9883549071567344,4.0238990928432665,4.010995,3.9832650000000003,4.049917499999999,reduced_reps_at_batch_size
SEAL,CKKS,2048,3,edge_batch,encrypt,10,throughput_items_per_sec,2496.1764816741957,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,2048,3,edge_batch,encrypt,10,energy_pkg_j_per_op,0.039482754545454544,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,3,edge_batch,encrypt,10,peak_memory_mb,5.875,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,3,edge_batch,encrypt,100,latency_ms,39.92548,0.2941133334088902,39.715083995807895,40.135876004192106,39.85655,39.717675,40.0442,reduced_reps_at_batch_size
SEAL,CKKS,2048,3,edge_batch,encrypt,100,throughput_items_per_sec,2504.6661931177787,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,2048,3,edge_batch,encrypt,100,energy_pkg_j_per_op,0.0178681225,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,3,edge_batch,encrypt,100,peak_memory_mb,7.13671875,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,3,edge_batch,multiply,1,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,2048,3,edge_batch,multiply,10,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,2048,3,edge_batch,multiply,100,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,2048,3,edge_batch,relinearize,1,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,2048,3,edge_batch,relinearize,10,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,2048,3,edge_batch,relinearize,100,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,2048,5,edge_batch,multiply,1,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,2048,5,edge_batch,multiply,10,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,2048,5,edge_batch,multiply,100,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,2048,5,edge_batch,relinearize,1,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,2048,5,edge_batch,relinearize,10,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,2048,5,edge_batch,relinearize,100,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,4096,1,edge_batch,add,1,latency_ms,0.01596959,0.002133628867290029,0.015546231743312898,0.0163929482566871,0.0153785,0.01528575,0.01558175,HIGH_VARIANCE
SEAL,CKKS,4096,1,edge_batch,add,1,throughput_items_per_sec,62619.015265889735,,,,,,,HIGH_VARIANCE
SEAL,CKKS,4096,1,edge_batch,add,1,energy_pkg_j_per_op,0.1620053714285714,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,edge_batch,add,1,peak_memory_mb,8.83984375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,edge_batch,add,10,latency_ms,0.15955936666666667,0.010903155682023295,0.15548806142497024,0.1636306719083631,0.155862,0.15114824999999998,0.16530975,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,CKKS,4096,1,edge_batch,add,10,throughput_items_per_sec,62672.59772277027,,,,,,,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,CKKS,4096,1,edge_batch,add,10,energy_pkg_j_per_op,0.08657953333333332,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,edge_batch,add,10,peak_memory_mb,11.12890625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,edge_batch,add,100,latency_ms,2.031041,0.0165759876193111,2.019183252783242,2.0428987472167583,2.02607,2.0223225,2.0372925,reduced_reps_at_batch_size
SEAL,CKKS,4096,1,edge_batch,add,100,throughput_items_per_sec,49235.835219476125,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,4096,1,edge_batch,add,100,energy_pkg_j_per_op,0.06277071249999999,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,edge_batch,add,100,peak_memory_mb,33.71875,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,edge_batch,decrypt,1,latency_ms,0.042456,0.0018161609471240663,0.04209563426619072,0.04281636573380928,0.042139,0.041926500000000005,0.042379,
SEAL,CKKS,4096,1,edge_batch,decrypt,1,throughput_items_per_sec,23553.796872055773,,,,,,,
SEAL,CKKS,4096,1,edge_batch,decrypt,1,energy_pkg_j_per_op,0.1303820857142857,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,edge_batch,decrypt,1,peak_memory_mb,8.65234375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,edge_batch,decrypt,10,latency_ms,0.421133,0.007506900223495526,0.418329877388516,0.42393612261148395,0.4192705,0.41533075,0.42614375,reduced_reps_at_batch_size
SEAL,CKKS,4096,1,edge_batch,decrypt,10,throughput_items_per_sec,23745.467583874928,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,4096,1,edge_batch,decrypt,10,energy_pkg_j_per_op,0.060090951515151515,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,edge_batch,decrypt,10,peak_memory_mb,9.796875,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,edge_batch,decrypt,100,latency_ms,4.6151290000000005,0.024356239196102945,4.597705596087595,4.632552403912406,4.61233,4.6037975,4.6301975,reduced_reps_at_batch_size
SEAL,CKKS,4096,1,edge_batch,decrypt,100,throughput_items_per_sec,21667.86670535103,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,4096,1,edge_batch,decrypt,100,energy_pkg_j_per_op,0.03821933166666666,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,edge_batch,decrypt,100,peak_memory_mb,21.1640625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,edge_batch,encrypt,1,latency_ms,1.0391504,0.015098211140276305,1.0361545873516833,1.0421462126483167,1.0409,1.0300625,1.046985,
SEAL,CKKS,4096,1,edge_batch,encrypt,1,throughput_items_per_sec,962.3246067171797,,,,,,,
SEAL,CKKS,4096,1,edge_batch,encrypt,1,energy_pkg_j_per_op,0.13220694285714285,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,edge_batch,encrypt,1,peak_memory_mb,8.4765625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,edge_batch,encrypt,10,latency_ms,10.367683333333334,0.05079940322303096,10.348714524426205,10.386652142240463,10.35875,10.3328,10.399700000000001,reduced_reps_at_batch_size
SEAL,CKKS,4096,1,edge_batch,encrypt,10,throughput_items_per_sec,964.5356323575983,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,4096,1,edge_batch,encrypt,10,energy_pkg_j_per_op,0.05754323636363636,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,edge_batch,encrypt,10,peak_memory_mb,9.12890625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,edge_batch,encrypt,100,latency_ms,104.0846,0.6224609224682317,103.63931828041548,104.52988171958451,103.9615,103.73174999999999,104.31775,reduced_reps_at_batch_size
SEAL,CKKS,4096,1,edge_batch,encrypt,100,throughput_items_per_sec,960.7569227340068,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,4096,1,edge_batch,encrypt,100,energy_pkg_j_per_op,0.0347592625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,edge_batch,encrypt,100,peak_memory_mb,14.74609375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,edge_batch,multiply,1,latency_ms,0.14185857,0.0033345580788028103,0.141196921333399,0.14252021866660097,0.140884,0.14007725,0.14229375,
SEAL,CKKS,4096,1,edge_batch,multiply,1,throughput_items_per_sec,7049.27449924245,,,,,,,
SEAL,CKKS,4096,1,edge_batch,multiply,1,energy_pkg_j_per_op,0.17193978095238097,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,edge_batch,multiply,1,peak_memory_mb,8.75390625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,edge_batch,multiply,10,latency_ms,1.407683,0.01653909999427689,1.401507198565681,1.413858801434319,1.40243,1.39389,1.4240275,reduced_reps_at_batch_size
SEAL,CKKS,4096,1,edge_batch,multiply,10,throughput_items_per_sec,7103.872107569673,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,4096,1,edge_batch,multiply,10,energy_pkg_j_per_op,0.0898190393939394,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,edge_batch,multiply,10,peak_memory_mb,11.30078125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,edge_batch,multiply,100,latency_ms,14.08843,0.06293095069642254,14.043411909820016,14.133448090179986,14.0724,14.058274999999998,14.087375000000002,reduced_reps_at_batch_size
SEAL,CKKS,4096,1,edge_batch,multiply,100,throughput_items_per_sec,7098.0229876572475,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,4096,1,edge_batch,multiply,100,energy_pkg_j_per_op,0.06428608666666666,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,edge_batch,multiply,100,peak_memory_mb,33.69921875,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,edge_batch,relinearize,1,latency_ms,0.52422704,0.009746342719319092,0.5222931541560356,0.5261609258439643,0.5234559999999999,0.5155607499999999,0.5311002499999999,
SEAL,CKKS,4096,1,edge_batch,relinearize,1,throughput_items_per_sec,1907.5704297893524,,,,,,,
SEAL,CKKS,4096,1,edge_batch,relinearize,1,energy_pkg_j_per_op,0.18248597142857143,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,edge_batch,relinearize,1,peak_memory_mb,9.01953125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,edge_batch,relinearize,10,latency_ms,5.248104333333333,0.038483214046299966,5.233734465046269,5.262474201620397,5.243735,5.2190275,5.271392499999999,reduced_reps_at_batch_size
SEAL,CKKS,4096,1,edge_batch,relinearize,10,throughput_items_per_sec,1905.4499234104403,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,4096,1,edge_batch,relinearize,10,energy_pkg_j_per_op,0.10133304848484848,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,edge_batch,relinearize,10,peak_memory_mb,10.7109375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,edge_batch,relinearize,100,latency_ms,53.14694,0.26821007189638957,52.95507407281803,53.33880592718197,53.0416,52.98609999999999,53.10945,reduced_reps_at_batch_size
SEAL,CKKS,4096,1,edge_batch,relinearize,100,throughput_items_per_sec,1881.575872477324,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,4096,1,edge_batch,relinearize,100,energy_pkg_j_per_op,0.07549626583333333,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,1,edge_batch,relinearize,100,peak_memory_mb,27.5625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,3,edge_batch,add,1,latency_ms,0.00813286,0.0005479523871522585,0.008024134358475024,0.008241585641524976,0.007995,0.007885,0.0081475,HIGH_VARIANCE
SEAL,CKKS,4096,3,edge_batch,add,1,throughput_items_per_sec,122957.97542315986,,,,,,,HIGH_VARIANCE
SEAL,CKKS,4096,3,edge_batch,add,1,energy_pkg_j_per_op,0.1460676,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,3,edge_batch,add,1,peak_memory_mb,6.953125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,3,edge_batch,add,10,latency_ms,0.08178403333333334,0.010233100667672171,0.07796293074596114,0.08560513592070554,0.078918,0.07391650000000001,0.08773474999999999,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,CKKS,4096,3,edge_batch,add,10,throughput_items_per_sec,122273.25545613833,,,,,,,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,CKKS,4096,3,edge_batch,add,10,energy_pkg_j_per_op,0.07488751515151515,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,3,edge_batch,add,10,peak_memory_mb,8.03515625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,3,edge_batch,add,100,latency_ms,1.05629,0.016278440411237854,1.044645105233389,1.067934894766611,1.05294,1.049015,1.0695474999999999,reduced_reps_at_batch_size
SEAL,CKKS,4096,3,edge_batch,add,100,throughput_items_per_sec,94670.97104014998,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,4096,3,edge_batch,add,100,energy_pkg_j_per_op,0.049557665833333334,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,3,edge_batch,add,100,peak_memory_mb,19.15625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,3,edge_batch,decrypt,1,latency_ms,0.02189882,0.002644279483616425,0.021374137582387612,0.022423502417612387,0.0211195,0.020956749999999996,0.0213025,HIGH_VARIANCE
SEAL,CKKS,4096,3,edge_batch,decrypt,1,throughput_items_per_sec,45664.560921547374,,,,,,,HIGH_VARIANCE
SEAL,CKKS,4096,3,edge_batch,decrypt,1,energy_pkg_j_per_op,0.11896880952380953,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,3,edge_batch,decrypt,1,peak_memory_mb,6.6640625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,3,edge_batch,decrypt,10,latency_ms,0.2113365,0.004940804323394012,0.20949157334512372,0.2131814266548763,0.209137,0.2085285,0.212328,reduced_reps_at_batch_size
SEAL,CKKS,4096,3,edge_batch,decrypt,10,throughput_items_per_sec,47317.902965176385,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,4096,3,edge_batch,decrypt,10,energy_pkg_j_per_op,0.050929075757575756,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,3,edge_batch,decrypt,10,peak_memory_mb,7.43359375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,3,edge_batch,decrypt,100,latency_ms,2.280177,0.027928948363063477,2.2601978339119846,2.3001561660880157,2.269685,2.266705,2.2935725,reduced_reps_at_batch_size
SEAL,CKKS,4096,3,edge_batch,decrypt,100,throughput_items_per_sec,43856.2444933003,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,4096,3,edge_batch,decrypt,100,energy_pkg_j_per_op,0.028836323333333334,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,3,edge_batch,decrypt,100,peak_memory_mb,12.89453125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,3,edge_batch,encrypt,1,latency_ms,0.80031077,0.017061754110002943,0.7969253478271132,0.8036961921728867,0.798592,0.78987825,0.81222775,
SEAL,CKKS,4096,3,edge_batch,encrypt,1,throughput_items_per_sec,1249.5146104306457,,,,,,,
SEAL,CKKS,4096,3,edge_batch,encrypt,1,energy_pkg_j_per_op,0.11923313333333334,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,3,edge_batch,encrypt,1,peak_memory_mb,6.5703125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,3,edge_batch,encrypt,10,latency_ms,7.977448666666667,0.054738185041241616,7.957009092457267,7.997888240876066,7.963570000000001,7.9492674999999995,8.000045,reduced_reps_at_batch_size
SEAL,CKKS,4096,3,edge_batch,encrypt,10,throughput_items_per_sec,1253.5336067763687,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,4096,3,edge_batch,encrypt,10,energy_pkg_j_per_op,0.050051233333333334,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,3,edge_batch,encrypt,10,peak_memory_mb,6.8984375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,3,edge_batch,encrypt,100,latency_ms,79.39576,0.19042221042258217,79.259540156724,79.53197984327599,79.36234999999999,79.331675,79.533725,reduced_reps_at_batch_size
SEAL,CKKS,4096,3,edge_batch,encrypt,100,throughput_items_per_sec,1259.5131024629025,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,4096,3,edge_batch,encrypt,100,energy_pkg_j_per_op,0.02909906583333333,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,3,edge_batch,encrypt,100,peak_memory_mb,9.78125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,3,edge_batch,multiply,1,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,4096,3,edge_batch,multiply,10,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,4096,3,edge_batch,multiply,100,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,4096,3,edge_batch,relinearize,1,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,4096,3,edge_batch,relinearize,10,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,4096,3,edge_batch,relinearize,100,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,4096,5,edge_batch,add,1,latency_ms,0.00819144,0.0005808624608148115,0.008076184285871105,0.008306695714128894,0.008029999999999999,0.007894749999999999,0.008286,HIGH_VARIANCE
SEAL,CKKS,4096,5,edge_batch,add,1,throughput_items_per_sec,122078.65772074263,,,,,,,HIGH_VARIANCE
SEAL,CKKS,4096,5,edge_batch,add,1,energy_pkg_j_per_op,0.135244,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,5,edge_batch,add,1,peak_memory_mb,6.765625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,5,edge_batch,add,10,latency_ms,0.0787873,0.0092714894988662,0.07532526892423509,0.08224933107576492,0.076048,0.07402125000000001,0.079001,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,CKKS,4096,5,edge_batch,add,10,throughput_items_per_sec,126924.0093263762,,,,,,,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,CKKS,4096,5,edge_batch,add,10,energy_pkg_j_per_op,0.07075957575757577,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,5,edge_batch,add,10,peak_memory_mb,8.08203125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,5,edge_batch,add,100,latency_ms,1.0023116,0.017956845653461048,0.9894660464523474,1.0151571535476527,1.001745,0.9881045,1.0147925,reduced_reps_at_batch_size
SEAL,CKKS,4096,5,edge_batch,add,100,throughput_items_per_sec,99769.3731171025,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,4096,5,edge_batch,add,100,energy_pkg_j_per_op,0.04964011,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,5,edge_batch,add,100,peak_memory_mb,19.12890625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,5,edge_batch,decrypt,1,latency_ms,0.02160456,0.001201921637473202,0.021366072671244716,0.02184304732875528,0.0213,0.02121675,0.0214,HIGH_VARIANCE
SEAL,CKKS,4096,5,edge_batch,decrypt,1,throughput_items_per_sec,46286.524696638124,,,,,,,HIGH_VARIANCE
SEAL,CKKS,4096,5,edge_batch,decrypt,1,energy_pkg_j_per_op,0.12469345714285714,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,5,edge_batch,decrypt,1,peak_memory_mb,6.609375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,5,edge_batch,decrypt,10,latency_ms,0.2150568,0.007206783535263005,0.21236574280164555,0.21774785719835443,0.212889,0.20878125,0.22207174999999998,reduced_reps_at_batch_size
SEAL,CKKS,4096,5,edge_batch,decrypt,10,throughput_items_per_sec,46499.34342927078,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,4096,5,edge_batch,decrypt,10,energy_pkg_j_per_op,0.05271694545454545,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,5,edge_batch,decrypt,10,peak_memory_mb,7.25,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,5,edge_batch,decrypt,100,latency_ms,2.281122,0.03627052393702999,2.255175630218471,2.3070683697815286,2.2680800000000003,2.2523825,2.3063575000000003,reduced_reps_at_batch_size
SEAL,CKKS,4096,5,edge_batch,decrypt,100,throughput_items_per_sec,43838.07617479468,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,4096,5,edge_batch,decrypt,100,energy_pkg_j_per_op,0.029760385833333333,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,5,edge_batch,decrypt,100,peak_memory_mb,12.953125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,5,edge_batch,encrypt,1,latency_ms,0.79738503,0.026615580867951853,0.7921039213265492,0.8026661386734509,0.790261,0.784601,0.80168825,
SEAL,CKKS,4096,5,edge_batch,encrypt,1,throughput_items_per_sec,1254.0992900255476,,,,,,,
SEAL,CKKS,4096,5,edge_batch,encrypt,1,energy_pkg_j_per_op,0.11340413333333334,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,5,edge_batch,encrypt,1,peak_memory_mb,6.61328125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,5,edge_batch,encrypt,10,latency_ms,8.024872666666667,0.07938554219683248,7.995229618040501,8.054515715292833,8.00509,7.9864725,8.0546,reduced_reps_at_batch_size
SEAL,CKKS,4096,5,edge_batch,encrypt,10,throughput_items_per_sec,1246.1256913816867,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,4096,5,edge_batch,encrypt,10,energy_pkg_j_per_op,0.053661460606060606,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,5,edge_batch,encrypt,10,peak_memory_mb,7.09765625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,5,edge_batch,encrypt,100,latency_ms,79.76156,0.23301300011420434,79.59487254118736,79.92824745881265,79.7333,79.6442,79.88625,reduced_reps_at_batch_size
SEAL,CKKS,4096,5,edge_batch,encrypt,100,throughput_items_per_sec,1253.736762420394,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,4096,5,edge_batch,encrypt,100,energy_pkg_j_per_op,0.026883730833333334,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,5,edge_batch,encrypt,100,peak_memory_mb,9.9453125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,5,edge_batch,multiply,1,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,4096,5,edge_batch,multiply,10,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,4096,5,edge_batch,multiply,100,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,4096,5,edge_batch,relinearize,1,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,4096,5,edge_batch,relinearize,10,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,4096,5,edge_batch,relinearize,100,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,8192,1,edge_batch,add,1,latency_ms,0.05144569,0.008442773805402577,0.04977046050969105,0.053120919490308956,0.04774,0.046417,0.05229575,HIGH_VARIANCE
SEAL,CKKS,8192,1,edge_batch,add,1,throughput_items_per_sec,19437.974298721623,,,,,,,HIGH_VARIANCE
SEAL,CKKS,8192,1,edge_batch,add,1,energy_pkg_j_per_op,0.2717586380952381,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,edge_batch,add,1,peak_memory_mb,17.14453125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,edge_batch,add,10,latency_ms,0.6003154666666667,0.03266187035180564,0.588119323839305,0.6125116094940284,0.5955115,0.57986425,0.6177760000000001,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,CKKS,8192,1,edge_batch,add,10,throughput_items_per_sec,16657.908308653714,,,,,,,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,CKKS,8192,1,edge_batch,add,10,energy_pkg_j_per_op,0.17341415151515152,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,edge_batch,add,10,peak_memory_mb,24.01171875,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,edge_batch,add,100,latency_ms,5.518084,0.07423653251600602,5.464978383789359,5.571189616210641,5.496499999999999,5.461142499999999,5.593567499999999,reduced_reps_at_batch_size
SEAL,CKKS,8192,1,edge_batch,add,100,throughput_items_per_sec,18122.232282074718,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,8192,1,edge_batch,add,100,energy_pkg_j_per_op,0.15146232583333336,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,edge_batch,add,100,peak_memory_mb,91.63671875,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,edge_batch,decrypt,1,latency_ms,0.12643747,0.0029324507468889037,0.12585560815183308,0.1270193318481669,0.125466,0.125235,0.12623875,
SEAL,CKKS,8192,1,edge_batch,decrypt,1,throughput_items_per_sec,7909.047847920399,,,,,,,
SEAL,CKKS,8192,1,edge_batch,decrypt,1,energy_pkg_j_per_op,0.1798671142857143,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,edge_batch,decrypt,1,peak_memory_mb,16.54296875,,,,,,,n=1_invocation_not_repeated
