library,scheme,N,category,scenario,operation,metric,mean,std,ci_low,ci_high,median,iqr_low,iqr_high,flag
SEAL,BGV,4096,1,constrained,relinearize,latency_ms,0.6531401,0.0035184955189927,0.6524504748782775,0.6538297251217225,0.6520630000000001,0.6512745,0.65500675,
SEAL,BGV,4096,1,constrained,relinearize,energy_pkg_j_per_op,7.1397622571428565,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,constrained,relinearize,peak_memory_mb,27.8515625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,constrained,add,latency_ms,0.0096277299,0.0009038775110191936,0.009450569907840238,0.009804889892159762,0.009265760000000001,0.00914313,0.009580405,HIGH_VARIANCE
SEAL,BGV,4096,3,constrained,add,energy_pkg_j_per_op,4.1951722857142855,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,constrained,add,peak_memory_mb,19.24609375,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,constrained,decrypt,latency_ms,0.091099613,0.0016809873700037489,0.09077013947547927,0.09142908652452073,0.0908609,0.08953362499999999,0.09236482500000001,
SEAL,BGV,4096,3,constrained,decrypt,energy_pkg_j_per_op,2.310533904761905,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,constrained,decrypt,peak_memory_mb,13.1484375,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,constrained,encrypt,latency_ms,0.86383756,0.00670172084989363,0.8625240227134209,0.8651510972865791,0.862561,0.8600435,0.8657345,
SEAL,BGV,4096,3,constrained,encrypt,energy_pkg_j_per_op,2.0404209523809524,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,constrained,encrypt,peak_memory_mb,9.78125,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,constrained,keygen,latency_ms,24.957337,0.760844147841094,24.808211547023145,25.106462452976853,25.129849999999998,24.810725,25.4049,
SEAL,BGV,4096,3,constrained,keygen,energy_pkg_j_per_op,0.509177619047619,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,constrained,keygen,peak_memory_mb,6.19921875,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,constrained,multiply,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,4096,3,constrained,relinearize,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,4096,5,constrained,add,latency_ms,0.0100044971,0.0009264630242626246,0.009822910347244525,0.010186083852755476,0.009876195,0.009210337499999999,0.010471425,HIGH_VARIANCE
SEAL,BGV,4096,5,constrained,add,energy_pkg_j_per_op,4.063017514285715,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,constrained,add,peak_memory_mb,19.17578125,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,constrained,decrypt,latency_ms,0.091298377,0.002925505711747228,0.09072497788049755,0.09187177611950245,0.0901113,0.08959225,0.09247595,
SEAL,BGV,4096,5,constrained,decrypt,energy_pkg_j_per_op,2.2968705904761904,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,constrained,decrypt,peak_memory_mb,13.0,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,constrained,encrypt,latency_ms,0.86094599,0.005058775079298275,0.8599544700844576,0.8619375099155425,0.8594495,0.857755,0.86241225,
SEAL,BGV,4096,5,constrained,encrypt,energy_pkg_j_per_op,2.027930895238095,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,constrained,encrypt,peak_memory_mb,9.7890625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,constrained,keygen,latency_ms,22.46449,0.6281804195411933,22.341366637769926,22.587613362230076,22.59655,22.3781,22.839075,
